Name,Country,Link,Quotes
Alexis de Tocqueville Institution,United States,https://www.desmog.com/alexis-de-tocqueville-institution/,"Having just read the Washington Post with a series of provocative articles about Canada cutting taxes, CBO estimating higher costs AND job loss from the Clinton plan and then our old favourite, former president current homebuilder, Jimmy Carter explaining why higher taxes will help tobacco farmers, it occurred to me that we ought to turn a few of our better letter writers loose to blitz the targeted states with letters to the editor about Clinton, Carter and Canada."
Alexis de Tocqueville Institution,United States,https://www.desmog.com/alexis-de-tocqueville-institution/,David N & I think the Alexis de Tocqueville Institute is perfect for this kind of thing. We are working with them on a proposal.
Alexis de Tocqueville Institution,United States,https://www.desmog.com/alexis-de-tocqueville-institution/,"We would like to undertake a concentrated press and public policy information campaign strategy over the next two months to heighten public awareness of the new Health Tax Increase, which will include 1) background papers, opinion articles and letters in major newspapers and magazines that highlight the health tax increases  ) outreach to key columnists, TV and radio commentators on the magnitude of the tax increase ) briefings to ensure that public officials, policymakers and the press are aware of the tax increases nd 4) original research studies which document the negative economic impact of health care taxe ur three key executives, Cesar Conda, Bruce Bartlett and myself, will run this campaign and we will devote the full energies of our operation and its consultants to this task. We plan to activate our key Advisory Board members, including Jack Kemp, Robert Kasten, Dick Armey, Michael Boskin and others to mount a public awareness campaign immediately (see enclosed list of Center on Regulation and Economic Growth participants) s you can see from our press in recent months, we are in the position to deliver. We would like to request $60,000,o r $30,000 a month, to implement this program."
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,"Recently, a writer from USA Today wanted to know if the National Black Chamber of Commerce receives money from fossil fuel companies (coal, oil, natural gas, petrochemicals, etc.).  That is a ‘no brainer’.  Of course we do and it is only natural. The legacy of Blacks in this nation has been tied to the miraculous history of fossil fuel and the economic growth in communities because of the successful harvest of fossil fuels.  Consistent with the emergence of the Industrial Revolution and the availability of the Homestead Act for freed slaves, fossil fuels have been our economic friend."
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,"Certainly the climate changes as time goes on – sometimes for the better and sometimes for the worse.  So far, there is no pattern that seems to be very detrimental to our earth.  There is an ebb and flow and it takes time to see any significant detrimental trend.  It is like Stevie Wonder wrote, ‘When you believe in things you don’t understand; you suffer.  Superstition ain’t the way’."
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,"These are very exciting times for the fuel industry in America.  We are at the point of being totally oil independent.  We are finding new reserves in various parts of our great nation.  Natural gas is now abundant thanks to a new process known as Fracturing or Fracking.  In fact, we were once importers of natural gas but now, thanks to Fracking, we are exporting it for attractive profits.  No longer do we have to rely on nations that don’t particularly like us for our energy needs.  God blesses the child who has his own and we are certainly blessed."
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,"Clearly, there can be no America without the utilization of coal."
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,Coal is a vital component to our infrastructure and will remain a vital resource.  God put it here for us to use and for hundreds of years in the future we will continue to produce with improvements and environmentally safe methods.
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,"No global warming, but millions of jobs have been erased through adverse regulations in the name of addressing the global warming issue. Billions of dollars, mostly tax dollars, have been spent trying to address the same ‘ghost.’ Many low-income and minority communities have greatly suffered from these onerous regulations that seem to be made in vain"
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,"The Sierra Club and similar organizations are clinging to the global warming myth. In fact, they can be fanatical about it. They are funded by billionaires who try to manipulate our economic status and disrupt the common peace. They have even funded a cadre of “goons"
Harry C. Alford,United States,https://www.desmog.com/harry-c-alford/,[T]he continuous stream of unreasonable and overreaching regulations that have come out of the federal government over the last few years has led to the denial of countless opportunities for minorities.
